_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
60768,206878,6982,PLEASANT HILLS APT POOL,500 E BRUCETON ROAD,,Pleasant Hills,PLEASANT HILLS,Allegheny County,PA,15236,40.3290588713925,-79.9500394835099,POOLS (OUTDOOR),2023-07-13T12:00:00,2023-07-14T01:00:00,FOLLOW UP INSPECTION,t,2,MUSA AMINATA,5,5,0,0,,,7.4,7.4,,,t,t,f,t,t,t,2023-08-25
60769,206892,4041,MYSTIC HILLS POL ASSOCIATION,101 PAPPON DRIVE,,Findlay Township,IMPERIAL,Allegheny County,PA,15126,40.4567533107287,-80.242237554872,POOL (CONDO OUTDOOR),2023-07-13T09:25:00,2023-07-14T10:05:00,FOLLOW UP INSPECTION,t,4,MANOWN MARYANN,3.5,,0.2,,,,7.6,,>100,22,t,t,f,t,t,t,
60770,206924,10878,RESIDENCE AT THE WATERFRONT POOL,611 E WATERFRONT DRIVE,,Munhall,Homestead,Allegheny County,PA,15120,40.4142875321572,-79.9052998631997,POOLS (OUTDOOR),2023-07-13T15:00:00,2023-07-17T15:30:00,FOLLOW UP INSPECTION,t,2,DAILY NATHAN,2.4,,0.2,,,,7.6,,,,t,f,t,t,t,t,2023-07-19
60771,206927,357,EDGEWOOD CLUB OUTDOOR POOL,1 PENNWOOD AVENUE,,Edgewood,PITTSBURGH,Allegheny County,PA,15218,40.432248678758,-79.8852384206905,POOLS (OUTDOOR),2023-07-14T15:00:00,2023-07-17T15:30:00,INITIAL INSPECTION,f,1,DAILY NATHAN,4.4,4.4,0,0,,,7.4,7.4,<30,350,t,t,t,t,t,t,2023-07-19
60772,206928,2315,MEWS POOL,710 BROWNS LANE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.5459083968324,-80.020949267413,POOL (CONDO OUTDOOR),2023-07-13T13:00:00,2023-07-17T14:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.4,,0,,,,7.4,,0,275,t,t,t,t,t,t,2023-07-20
60773,206932,2249,WINDWOOD PARK POOL,903 LAKE ROAD,,Marshall Township,BRADFORD WOODS,Allegheny County,PA,15015,40.6282357354155,-80.0900144520975,WADING POOL SYSTEM,2023-07-13T14:30:00,2023-07-17T15:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.4,3,0.2,0,,,7.6,7.6,<30,,t,t,f,t,t,t,
60774,206934,2269,THE CLUB AT NORTH HILLS POOL,700 DUNCAN AVENUE,,McCandless,PITTSBURGH,Allegheny County,PA,15237,40.5677301514061,-80.0182078259132,POOLS (OUTDOOR),2023-07-14T09:00:00,2023-07-17T09:45:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,45,,t,t,f,t,t,t,2023-07-20
60775,206938,6821,ASCENT FOUR THIRTY,430 ASCENT DRIVE,,Marshall Township,WEXFORD,Allegheny County,PA,15090,40.653795416058,-80.0899444826214,POOLS (OUTDOOR),2023-07-14T14:40:00,2023-07-17T15:15:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.2,,0.2,,,,7.2,,,120,t,t,t,t,t,t,2023-08-03
60776,206939,7876,VENANGO TRAILS COMMUNITY CONDO POOL,3035 MAHICAN CIRCLE,,Marshall Township,Mars,Allegheny County,PA,16046,40.6712687545681,-80.0916183805876,POOL (CONDO OUTDOOR),2023-07-14T15:30:00,2023-07-17T16:10:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,2.8,,0,,,,7.4,,<30,250,t,t,t,t,t,t,2023-07-20
60777,206953,2458,NOB HILL APARTMENTS,3000 SWALLOW HILL ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.3889481842868,-80.075263996076,POOLS (OUTDOOR),2023-07-14T13:00:00,2023-07-18T14:00:00,FOLLOW UP INSPECTION,t,2,DAILY NATHAN,2.5,,0.5,,,,7.2,,30,75,t,t,f,t,t,t,2023-07-31
60778,206963,2506,FOREST HILLS COMMUNITY POOL,400 BRADDOCK ROAD,,Forest Hills,PITTSBURGH,Allegheny County,PA,15221,40.4247952914161,-79.85632684246,POOLS (OUTDOOR),2023-07-17T12:30:00,2023-07-18T13:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3,,0,,,,7.4,,,670,t,t,t,t,t,t,2023-07-28
60779,206982,8836,SUMMIT STATION NEIGHBORHOOD ASSOCIATION POOL,3001 PERIMETER BOULEVARD,,South Park Township,Library,Allegheny County,PA,15129,40.2882726072846,-80.0158993405624,POOLS (OUTDOOR),2023-07-17T14:30:00,2023-07-18T15:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,3,,0,,,,7.4,,,105,t,t,f,t,t,t,2023-09-01
60780,206993,9958,ONE ON CENTRE APARTMENTS SPA,4500 CENTRE AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15213,40.4513984891143,-79.9530440466409,SPA/HOT TUB (OUTDOOR),2023-07-17T02:30:00,2023-07-18T02:40:00,FOLLOW UP INSPECTION,t,4,MUSA AMINATA,,,,,,,7.2,,,,t,t,f,t,f,t,2023-07-28
60781,207014,1985,HIGHLAND PARK POOL/CITY OF PITTSBURGH,151 LAKE DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,,,POOLS (OUTDOOR),2022-07-11T10:30:00,2023-07-19T12:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,,,,,,,,,,1600,t,t,t,t,t,t,2023-08-04
60782,207015,750,GREENBRIER VILLAGE APARTMENTS POOL,1701 GREENVALLEY DRIVE,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.3980219035284,-80.0618772304771,POOLS (OUTDOOR),2023-07-14T09:30:00,2023-07-19T11:00:00,FOLLOW UP INSPECTION,t,3,DAILY NATHAN,2.5,2.5,0.2,0.2,,,<7.2,<7.2,80,90,t,t,f,t,f,t,2023-08-25
60783,207022,696,HUNTCLUB / GRANDVIEW ESTATES POOL,312 SADDLEBROOK DRIVE,,West Deer Township,GIBSONIA,Allegheny County,PA,15044,40.6290881976265,-79.9197745447112,POOL (CONDO OUTDOOR),2023-07-18T15:00:00,2023-07-19T16:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,9.8,9.8,0.2,0.2,0,0,7.6,7.6,>50,,t,t,t,t,t,t,
60784,207026,2536,HICKORY HEIGHTS POOL ASSOC,118 HICKORY HEIGHTS DRIVE,,South Fayette Township,BRIDGEVILLE,Allegheny County,PA,15017,40.3408974185738,-80.1414914636628,POOLS (OUTDOOR),2023-07-19T10:30:00,2023-07-19T10:40:00,FOLLOW UP INSPECTION,t,4,ZIRNGIBL BARBARA,2,,0,,,,7.4,,,240,t,t,t,t,t,t,2023-08-04
60785,207027,2532,HICKORY HEIGHTS POOL ASSOC-WADING POOL,118 HICKORY HEIGHTS DRIVE,,South Fayette Township,BRIDGEVILLE,Allegheny County,PA,15017,40.3408974185738,-80.1414914636628,WADING POOL SYSTEM,2023-07-19T10:40:00,2023-07-19T10:50:00,FOLLOW UP INSPECTION,t,3,ZIRNGIBL BARBARA,5,,0,,,,7.2,,,20,t,t,t,t,f,f,2023-08-03
60786,207031,213,HOLIDAY INN EXPRESS POOL,3053 WASHINGTON PIKE,,South Fayette Township,BRIDGEVILLE,Allegheny County,PA,15017,40.3522982118221,-80.1126831004257,POOLS (INDOOR),2023-07-19T09:45:00,2023-07-19T10:00:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,5,,0,,,,7.2,,50,20,t,t,f,t,t,t,2023-07-20
60787,207048,9957,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,,Pittsburgh,Allegheny County,PA,15213,40.4513984891143,-79.9530440466409,POOLS (OUTDOOR),2023-07-19T13:00:00,2023-07-20T13:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,,,,,,,7.4,,,75,t,t,f,t,t,t,2023-08-04
60788,207051,1306,SAMPSON YMCA SPECIAL PURPOSE POOL,2200 GOLDEN MILE  HIGHWAY,Rt#286,Plum,PITTSBURGH,Allegheny County,PA,15239,40.4580735275282,-79.707638199256,POOLS (OUTDOOR),2023-07-19T11:30:00,2023-07-20T12:00:00,FOLLOW UP INSPECTION,t,2,MUSA AMINATA,,,,,,,,,,,t,t,t,t,t,t,2023-08-04
60789,207052,3901,SAMPSON FAMILY YMCA THERAPY POOL,2200 GOLDEN MILE HIGHWAY,,Plum,PITTSBURGH,Allegheny County,PA,15239,40.4580735275282,-79.707638199256,POOLS (INDOOR),2023-07-19T11:30:00,2023-07-20T12:00:00,FOLLOW UP INSPECTION,t,2,MUSA AMINATA,3.2,,1,,,,,,,,t,t,t,t,t,t,2023-08-03
60790,207067,844,GLENMORE FARMS CONDO POOL,199 ROSE CIRCLE,,Richland Township,GIBSONIA,Allegheny County,PA,15044,40.6252647867085,-79.9486379113888,POOL (CONDO OUTDOOR),2023-07-19T09:30:00,2023-07-20T10:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,3.6,,0,,,,7.4,,50,80,t,t,t,t,t,t,2023-08-08
60791,207076,263,RICHLAND SWIM CLUB WADING POOL,4104 DICKEY ROAD,,Richland Township,GIBSONIA,Allegheny County,PA,15044,40.6428212100039,-79.9457762940709,WADING POOL SYSTEM,2023-07-19T14:00:00,2023-07-20T14:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1,,0.2,,,,7.2,,,90,t,t,t,t,t,t,2023-08-08
60792,207077,8817,PINE PARK SPRAY PAD,123 PINE PARK DRIVE,,Pine Township,Wexford,Allegheny County,PA,15090,40.6622326274239,-80.0402361075408,WADING POOL SYSTEM,2023-07-19T15:00:00,2023-07-20T15:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,2.4,,0.2,,,,7.4,,,220,t,t,f,t,t,t,2023-08-08
60793,207082,5902,THE RIDGE @ ROBINSON POOL,1501 MEREDITH DRIVE,,Robinson Township,PITTSBURGH,Allegheny County,PA,15205,40.441979755413,-80.1433568410581,POOLS (OUTDOOR),2023-07-18T10:40:00,2023-07-20T11:00:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1.5,,0,,,,7.6,,65,130,t,t,f,t,t,t,
60794,207087,8496,WATERFORD LANDING APTS POOL,1200 LANDING LANE,,Moon Township,Coraopolis,Allegheny County,PA,15108,40.524662981294,-80.2252113266614,POOLS (OUTDOOR),2023-07-18T14:15:00,2023-07-20T14:40:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2.5,,0,,,,7.4,,<30,55,t,t,f,t,t,t,2023-07-24
60795,207106,770,GLENS HOMEOWNERS ASSOC. - POOL,100 INVERNESS DRIVE,,McCandless,MC CANDLESS,Allegheny County,PA,15237,40.5661381799793,-80.0425175769996,POOL (CONDO OUTDOOR),2023-07-20T14:10:00,2023-07-21T15:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,9.8,,0,,,,7.4,,80,27,t,t,t,t,t,t,2023-09-05
60796,207109,2483,SOUTH HILLS COUNTRY CLUB POOL,4305 BROWNSVILLE ROAD,,Whitehall,PITTSBURGH,Allegheny County,PA,15236,40.3609483563597,-79.9855465485701,POOLS (OUTDOOR),2023-07-20T12:00:00,2023-07-21T13:00:00,FOLLOW UP INSPECTION,t,7,CONLEY FAON,1.4,0,0,0,0,0,7.4,0,,20,t,t,t,t,t,t,2023-07-21
60797,207133,1495,VILLAGES OF NEVILLE PARK -POOL,100 NEVILLE PARK BOULEVARD,,Collier Township,BRIDGEVILLE,Allegheny County,PA,15017,40.3815811287502,-80.0976330129397,POOL (CONDO OUTDOOR),2023-07-21T09:00:00,2023-07-24T10:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,6,,0,,,,7.4,,<30,200,t,t,t,t,t,t,2023-08-08
60798,207139,5443,THE YARDS @ 3 CROSSINGS - SPA,2625 RAILROAD  STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.4565785016235,-79.9798733022493,SPA/HOT TUB (OUTDOOR),2023-07-20T15:30:00,2023-07-24T16:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,,,,,0.6,,7.2,,,70,t,t,t,t,t,f,2023-07-25
60799,207153,2412,TWIN OAKS MANOR CONDO POOL,8000 SANLIN DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.5092392717671,-80.2080021362066,POOL (CONDO OUTDOOR),2023-07-21T11:10:00,2023-07-24T11:45:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,4,,0,,,,7.2,,<30,155,t,t,f,t,t,t,2023-07-25
60800,207174,10678,LOT 24 - SPA,2404 RAILROAD STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15222,40.4548703816245,-79.9817220957277,SPA/HOT TUB (INDOOR),2023-07-21T12:45:00,2023-07-25T13:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,4.6,,0,,,,7.4,,,50,t,t,t,t,t,t,2023-08-01
60801,207176,2531,GREENBRIAR CHASE CONDO POOL,1400 GREENBRIAR DRIVE,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.2988538826814,-79.9957540476563,POOL (CONDO OUTDOOR),2023-07-24T14:00:00,2023-07-25T14:30:00,INITIAL INSPECTION,f,1,NABLO MARIAH,1.4,,0,,,,7.4,,,45,t,t,t,t,t,t,2023-07-25
60802,207178,476,BLACKRIDGE SWIMMING CLUB WADING POOL, BEULAH ROAD,,Churchill,PITTSBURGH,Allegheny County,PA,15235,,,WADING POOL SYSTEM,2023-07-24T15:30:00,2023-07-25T15:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,5,,0,,,,7.2,,,20,t,t,t,t,t,t,2023-07-28
60803,207198,11781,PRISM AT DIAMOND RIDGE SPA,1100 PRISM PLACE,,Moon Township,Coraopolis,Allegheny County,PA,15108,40.4584637800479,-80.1822667762727,POOLS (OUTDOOR),2023-07-21T13:40:00,2023-07-24T14:15:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2,,0.2,,,,7.0,,100,228,t,t,f,t,f,t,
60804,207212,11700,HYLAND HILLS POOL,275 OAKVILLE DRIVE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15220,40.4188570505147,-80.0386528639808,POOLS (OUTDOOR),2023-07-25T11:35:00,2023-07-27T12:00:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1,,0.2,,,,7.2,,40,,t,t,f,t,t,t,
60805,207214,2031,BANKSVILLE POOL / CITY OF PITTSBURGH,1461 CRANE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15220,40.4147717967615,-80.0401600595171,POOLS (OUTDOOR),2023-07-25T13:00:00,2023-07-27T13:25:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,2.5,,0.2,,,,7.2,,<30,425,t,t,t,t,t,t,2023-07-27
60806,207224,1223,EAGLE RIDGE APARTMENTS POOL,1500 EAGLE NEST DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.4419858195278,-79.7820364000919,POOLS (OUTDOOR),2023-07-26T15:00:00,2023-07-27T16:15:00,FOLLOW UP INSPECTION,t,2,MURPHY COLLEEN,,,,,,,,,,,t,t,f,t,t,t,2023-08-03
60807,207226,9339,HIGHPOINT FITNESS THERAPY POOL,1000 HIGBEE DRIVE,,Bethel Park,BETHEL PARK,Allegheny County,PA,15102,40.3375164448136,-80.0215471024792,POOLS (INDOOR),2023-07-26T14:00:00,2023-07-27T14:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,3.2,,0.6,,,,7.2,,,350,t,t,t,t,t,t,2023-08-04
60808,207229,669,DAYS INN - BANKSVILLE POOL,1150 BANKSVILLE ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.4192030594173,-80.0302690528456,POOLS (OUTDOOR),2023-07-25T10:40:00,2023-07-27T11:25:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3.5,,0.2,,,,7.0,,65,45,t,t,t,t,f,t,
60809,207233,2033,CRANE VILLAGE APTS POOL,651 OAKLYN COURT,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15220,40.4151405713794,-80.0341550654584,POOLS (OUTDOOR),2023-07-25T12:10:00,2023-07-27T12:35:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,4,,0.2,,,,7.6,,<30,,t,t,f,t,t,t,
60810,207300,367,MCBRIDE POOL / CITY OF PITTSBURGH,1785 MCBRIDE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15207,40.3703507798222,-79.9072714062126,POOLS (OUTDOOR),2023-07-27T13:30:00,2023-07-31T14:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,5,5,0,0,,,7.4,7.4,,156,t,t,t,t,t,t,2023-08-03
60811,207301,8996,HERITAGE HILLS POOL,1250 VILLAGE GREEN DRIVE,,Jefferson Hills,Clairton,Allegheny County,PA,15025,40.3193927034758,-79.9522067170231,POOLS (OUTDOOR),2023-07-28T12:30:00,2023-07-31T13:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,4.2,4.2,0,0,,,7.3,7.3,,130,t,t,t,t,t,t,2023-08-03
60812,207302,864,JEFFERSON ESTATES HOMEOWNERS ASSOC POOL,4200 HARLIN DRIVE,,Jefferson Hills,JEFFERSON HILLS,Allegheny County,PA,15025,40.3180701969474,-79.9648112156225,POOL (CONDO OUTDOOR),2023-07-28T14:00:00,2023-07-31T15:00:00,INITIAL INSPECTION,f,1,CONLEY FAON,4,4,0,0,,,7.4,7.4,,60,t,t,t,t,t,t,2023-08-04
60813,207310,747,COMFORT INN PITTSBURGH EAST SPA,699 RODI ROAD,,Wilkins Township,PITTSBURGH,Allegheny County,PA,15235,40.4432957512321,-79.8265539311114,SPA/HOT TUB (INDOOR),2023-08-01T10:00:00,2023-08-01T11:00:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,,,,,,,,,,,t,t,f,t,f,t,
60814,207327,666,HIDDEN RIDGE CONDOMINIUMS,1001 HIDDEN RIDGE COURT,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.2913031269285,-79.9897929076633,POOL (CONDO OUTDOOR),2023-07-31T14:00:00,2023-08-02T14:45:00,INITIAL INSPECTION,f,1,NABLO MARIAH,1.8,,0,,,,7.6,,,60,t,t,t,t,t,t,2023-08-03
60815,207347,2275,CAMP GUYASUTA POOL,300 23RD STREET EX EXTENSION,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,,,POOLS (OUTDOOR),2023-08-01T12:00:00,2023-08-02T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,4.8,5.2,0.2,0.2,0,0,7.6,7.6,<50,450,t,t,t,t,f,t,2023-08-09
60816,207348,4241,CAMP GUYASUTA SPRAY PAD,300 23RD STREET  EX EXTENSION,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,,,WADING POOL SYSTEM,2023-08-01T12:00:00,2023-08-02T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2.2,2.2,0.2,0.2,0,0,7.8,7.8,<50,100,t,t,t,t,f,f,2023-08-09
60817,207429,167,POLO FIELDS AT HAMPTON POOL,5151 POLO FIELDS DRIVE,,Hampton Township,GIBSONIA,Allegheny County,PA,15044,40.6113526006291,-79.9454284396267,POOL (CONDO OUTDOOR),2023-08-02T12:00:00,2023-08-07T12:30:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,t,t,2023-08-15
60818,207445,2481,MAIDENBRIDGE & CANONGATE COMMUNITY POOL,100 WHITE HAMPTON LANE,,Whitehall,PITTSBURGH,Allegheny County,PA,15236,40.3641474984428,-79.9983186356376,POOLS (OUTDOOR),2023-08-03T13:30:00,2023-08-07T14:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,4.2,4.2,0,0,,,7.4,7.4,,179,t,t,t,t,t,t,2023-08-08
60819,207469,2020,MOORE POOL/CITY OF PITTSBURGH,1801 PIONEER AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15226,40.4055498648635,-80.0139352174283,POOLS (OUTDOOR),2023-08-03T13:25:00,2023-08-08T13:40:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,2.5,,0,,,,7.4,,<30,1200,t,t,t,t,t,t,2023-08-08
60820,207507,2213,FOX CHAPEL RACQUET CLUB POOL,355 HUNT ROAD,,Fox Chapel,PITTSBURGH,Allegheny County,PA,15238,40.5107736280778,-79.8924624837266,POOLS (OUTDOOR),2023-08-04T12:00:00,2023-08-09T13:00:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,3.4,3.4,0,0,0,0,7.2,7.2,<50,370,t,t,t,t,t,t,2023-08-09
60821,207510,2215,PITTSBURGH FIELD CLUB - POOL,121 FIELD CLUB ROAD,,Fox Chapel,PITTSBURGH,Allegheny County,PA,15238,40.513121144701,-79.8898982412721,POOLS (OUTDOOR),2023-08-07T13:00:00,2023-08-09T14:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,4,3.8,0,0,0,0,7.4,7.4,<50,670,t,t,t,t,t,t,
60822,207513,5426,CRAFTON BOROUGH SPLASH POOL,117 W STEUBENVILLE  STREET,,Crafton,PITTSBURGH,Allegheny County,PA,15205,40.3989892593473,-79.9038676319949,WADING POOL SYSTEM,2023-08-08T15:40:00,2023-08-09T16:00:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,3.5,,0,,,,7.4,,<30,90,t,t,t,t,t,t,2023-08-09
60823,207515,10522,HOME 2 SUITES POOL,8630 DUNCAN AVENUE,,McCandless,Pittsburgh,Allegheny County,PA,15237,40.5616742389107,-80.027034224525,POOLS (INDOOR),2023-08-09T09:30:00,2023-08-09T10:20:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.2,,0.4,,,,7.4,,,40,t,t,f,t,t,t,2023-09-15
60824,207556,2297,VALLEY BROOK SWIM CLUB MAIN POOL,1 CALLENDAR  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-08-07T15:00:00,2023-08-10T15:15:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2023-09-08
60825,207589,7797,MOON GROVE APTS POOL #1 LOWER,916 BEAVER GRADE ROAD,,Moon Township,Coraopolis,Allegheny County,PA,15108,40.5115152951426,-80.2146363279737,POOLS (OUTDOOR),2023-08-11T11:00:00,2023-08-11T12:30:00,FOLLOW UP INSPECTION,t,4,MUSA AMINATA,0.6,,1.8,,,,7,,50>,110,t,t,f,t,f,f,
60826,207590,11782,CHARTIERS COUNTRY CLUB SPRAY PAD ,601 BALDWIN ROAD,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.4347563649631,-80.0929462822339,WADING POOL SYSTEM,2023-08-08T14:40:00,2023-08-11T15:05:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1.5,,0.2,,,,7.2,,<30,,t,t,f,t,t,t,
60827,207609,2288,CHAPEL GATE SWIM CLUB WADING POOL,119 GLEN DAVID DRIVE,,O'Hara Township,PGH,Allegheny County,PA,15238,40.5324841347953,-79.9187150198004,WADING POOL SYSTEM,2023-08-11T14:30:00,2023-08-14T15:00:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,1,,0.4,,,,7.8,,0,40,t,t,t,t,t,t,2023-08-14
60828,207648,2007,MAGEE POOL/CITY OF PITTSBURGH,745 GREENFIELD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,,,POOLS (OUTDOOR),2023-08-08T12:30:00,2023-08-15T13:40:00,INITIAL INSPECTION,t,1,LINDGREN ERIC,3.8,1.8,0,0.2,,,7.4,7.4,30,1500,t,t,t,t,t,t,2023-08-15
60829,207649,2065,YOUGHIOGHENY COUNTRY CLUB POOL,1901 GREENOCK / BUENA VISTA ROAD,,Elizabeth Township,MC KEESPORT,Allegheny County,PA,15135,,,POOLS (OUTDOOR),2023-08-11T12:25:00,2023-08-15T13:20:00,INITIAL INSPECTION,t,1,LINDGREN ERIC,2.4,2.4,0,0,,,7.8,7.8,30,151,t,t,f,t,t,t,
60830,207661,7816,FAYETTE FARMS HOMEOWNERS CONDO POOL,115 SADDLE RIDGE DRIVE,,North Fayette Township,Oakdale,Allegheny County,PA,15071,40.4271554169995,-80.239620921875,POOL (CONDO OUTDOOR),2023-08-11T09:20:00,2023-08-15T09:40:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,4.5,,0,,,,7.4,,30,80,t,t,t,t,t,t,2023-08-16
60831,207714,2063,BUENA VISTA SWIMMING POOL,3333 FIRE STATION ROAD,,Elizabeth Township,BUENA VISTA,Allegheny County,PA,15018,40.2757972945557,-79.7995528061735,POOLS (OUTDOOR),2023-08-11T13:45:00,2023-08-16T15:15:00,INITIAL INSPECTION,t,1,LINDGREN ERIC,5,5,0.2,0.2,,,7.6,7.6,30,300,t,t,f,t,t,t,
60832,207718,10577,THE DISTRICT - POOL,1759 Waterfront PLACE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15222,40.4515994715878,-79.9873518373788,POOLS (OUTDOOR),2023-08-16T14:30:00,2023-08-16T14:45:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,1,,0,,,,7.8,,>30,80,t,t,f,t,t,t,2023-08-17
60833,207721,4181,CLINTON LAKE POOL,124 CLINTON LAKE ROAD,,Findlay Township,CLINTON,Allegheny County,PA,15026,40.4944200235297,-80.2927106107242,POOLS (OUTDOOR),2023-08-14T12:10:00,2023-08-16T12:15:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,,,,,,,,,,,t,t,f,t,t,t,2023-08-17
60834,207722,756,COLONY WEST SEASONAL APT POOL,350 COLONY WEST DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.5185326436448,-80.224558263832,POOLS (OUTDOOR),2023-08-14T11:35:00,2023-08-16T11:45:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,,,,,,,,,70,80,t,t,t,t,t,t,
60835,207767,323,BELLEFIELD HALL POOL,315 S BELLEFIELD STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.4454054081042,-79.9508711138133,POOLS (INDOOR),2023-08-18T11:00:00,2023-08-18T12:00:00,INITIAL INSPECTION,t,1,MUSA AMINATA,2.4,,0.4,,,,7.2,,,111,t,t,f,t,t,t,
60836,207793,8836,SUMMIT STATION NEIGHBORHOOD ASSOCIATION POOL,3001 PERIMETER BOULEVARD,,South Park Township,Library,Allegheny County,PA,15129,40.2882726072846,-80.0158993405624,POOLS (OUTDOOR),2023-08-17T14:00:00,2023-08-21T14:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,3.2,,0.2,,,,7.4,,0,105,t,t,f,t,t,t,2023-09-01
60837,207794,1263,PARK PLACE OF SOUTH PARK-POOL ,1700 PATRICK PLACE,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.3096177020858,-80.0142918854187,POOLS (OUTDOOR),2023-08-17T14:30:00,2023-08-21T15:00:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,5,,0.2,,,,7.4,,,60,t,t,f,t,t,t,2023-08-21
